t	A01:sig	A02:1sig'	A03:1sum	A04:1diff	A05:1ax1	A06:1ax2	A07:1ax3	A08:1ax4	A09:1ax5	D10:on	D11:ax
1.70508	-0.00944818	0	0	0	0	0	0	0	0	0	0
1.70703	-0.0100323	0	0	0	0	0	0	0	0	0	0
1.70898	-0.0104296	0	0	0	0	0	0	0	0	0	0
1.71094	-0.0105802	0	0	0	0	0	0	0	0	0	0
1.71289	-0.010423	0	0	0	0	0	0	0	0	0	0
1.71484	-0.00990712	0	0	0	0	0	0	0	0	0	0
1.7168	-0.00900397	0	0	0	0	0	0	0	0	0	0
1.71875	-0.0077173	0	0	0	0	0	0	0	0	0	0
1.7207	-0.0060896	0	0	0	0	0	0	0	0	0	0
1.72266	-0.00420295	0	0	0	0	0	0	0	0	0	0
1.72461	-0.00217424	0	0	0	0	0	0	0	0	0	0
1.72656	-0.000144811	0	0	0	0	0	0	0	0	0	0
1.72852	0.00173407	0	0	0	0	0	0	0	0	0	0
1.73047	0.00331785	0	0	0	0	0	0	0	0	0	0
1.73242	0.00448539	0	0	0	0	0	0	0	0	0	0
1.73438	0.00515236	0	0	0	0	0	0	0	0	0	0
1.73633	0.00528069	0	0	0	0	0	0	0	0	0	0
1.73828	0.00488123	0	0	0	0	0	0	0	0	0	0
1.74023	0.00401029	0	0	0	0	0	0	0	0	0	0
1.74219	0.00276056	0	0	0	0	0	0	0	0	0	0
1.74414	0.00124797	0	0	0	0	0	0	0	0	0	0
1.74609	-0.00040334	0	0	0	0	0	0	0	0	0	0
1.74805	-0.00207601	0	0	0	0	0	0	0	0	0	0
1.75	-0.00367109	0	0	0	0	0	0	0	0	0	0
1.75195	-0.00511498	0	0	0	0	0	0	0	0	0	0
1.75391	-0.00636241	0	0	0	0	0	0	0	0	0	0
1.75586	-0.00739267	0	0	0	0	0	0	0	0	0	0
1.75781	-0.00820352	0	0	0	0	0	0	0	0	0	0
1.75977	-0.00880171	0	0	0	0	0	0	0	0	0	0
1.76172	-0.00919466	0	0	0	0	0	0	0	0	0	0
1.76367	-0.00938351	0	0	0	0	0	0	0	0	0	0
1.76562	-0.00936028	0	0	0	0	0	0	0	0	0	0
1.76758	-0.00910966	0	0	0	0	0	0	0	0	0	0
1.76953	-0.00861498	0	0	0	0	0	0	0	0	0	0
1.77148	-0.00786719	0	0	0	0	0	0	0	0	0	0
1.77344	-0.00687518	0	0	0	0	0	0	0	0	0	0
1.77539	-0.0056751	-0.00293081	0	-0.00293081	0	0	0	0	0	1	0
1.77734	-0.00433561	-0.00160833	-1.37785e-05	-0.00159455	-1.37785e-05	0	0	0	0	1	0
1.7793	-0.0029584	-0.000248129	-2.75244e-05	-0.000220604	-2.75244e-05	0	0	0	0	1	0
1.78125	-0.00167188	0.00102137	-4.12036e-05	0.00106257	-4.12036e-05	0	0	0	0	1	0
1.7832	-0.000619279	0.00205696	-5.47835e-05	0.00211174	-5.47835e-05	0	0	0	0	1	0
1.78516	5.88472e-05	0.00271807	-6.82317e-05	0.00278631	-6.82317e-05	0	0	0	0	1	0
1.78711	0.000243771	0.00288598	-8.15139e-05	0.0029675	-8.15139e-05	0	0	0	0	1	0
1.78906	-0.000142298	0.0024829	-9.45982e-05	0.0025775	-9.45982e-05	0	0	0	0	1	0
1.79102	-0.00112082	0.00148737	-0.00010745	0.00159482	-0.00010745	0	0	0	0	1	0
1.79297	-0.00264817	-5.69995e-05	-0.000120038	6.30384e-05	-0.000120038	0	0	0	0	1	0
1.79492	-0.00461468	-0.00204052	-0.000132328	-0.00190819	-0.000132328	0	0	0	0	1	0
1.79688	-0.00685403	-0.00429688	-0.000144287	-0.00415259	-0.000144287	0	0	0	0	1	0
1.79883	-0.00915907	-0.00661894	-0.000155883	-0.00646305	-0.000155883	0	0	0	0	1	0
1.80078	-0.0113061	-0.00878298	-0.000167081	-0.0086159	-0.000167081	0	0	0	0	1	0
1.80273	-0.0130806	-0.0105745	-0.000177849	-0.0103966	-0.000177849	0	0	0	0	1	0
1.80469	-0.0143038	-0.0118147	-0.000188154	-0.0116265	-0.000188154	0	0	0	0	1	0
1.80664	-0.0148544	-0.0123823	-0.000197963	-0.0121844	-0.000197963	0	0	0	0	1	0
1.80859	-0.0146833	-0.0122283	-0.000207242	-0.012021	-0.000207242	0	0	0	0	1	0
1.81055	-0.0138192	-0.0113811	-0.000215959	-0.0111652	-0.000215959	0	0	0	0	1	0
1.8125	-0.0123633	-0.00994226	-0.000224081	-0.00971818	-0.000224081	0	0	0	0	1	0
1.81445	-0.0104761	-0.00807211	-0.000231574	-0.00784054	-0.000231574	0	0	0	0	1	0
1.81641	-0.00835644	-0.00596943	-0.000238406	-0.00573102	-0.000238406	0	0	0	0	1	0
1.81836	-0.00621603	-0.00384603	-0.000244542	-0.00360149	-0.000244542	0	0	0	0	1	0
1.82031	-0.00425502	-0.00190204	-0.000249951	-0.00165209	-0.000249951	0	0	0	0	1	0
1.82227	-0.00263979	-0.000303819	-0.000254599	-4.92201e-05	-0.000254599	0	0	0	0	1	0
1.82422	-0.00148781	0.000831148	-0.000258453	0.0010896	-0.000258453	0	0	0	0	1	0
1.82617	-0.000859389	0.00144255	-0.00026148	0.00170403	-0.00026148	0	0	0	0	1	0
1.82812	-0.000758961	0.00152597	-0.000263647	0.00178961	-0.000263647	0	0	0	0	1	0
1.83008	-0.00114275	0.00112517	-0.000264921	0.00139009	-0.000264921	0	0	0	0	1	0
1.83203	-0.00193286	0.000318038	-0.000265268	0.000583306	-0.000265268	0	0	0	0	1	0
1.83398	-0.00303289	-0.000799002	-0.000264656	-0.000534346	-0.000264656	0	0	0	0	1	0
1.83594	-0.00434375	-0.00212688	-0.000263052	-0.00186383	-0.000263052	0	0	0	0	1	0
1.83789	-0.00577656	-0.0035767	-0.000260422	-0.00331628	-0.000260422	0	0	0	0	1	0
1.83984	-0.00725962	-0.00507677	-0.000256733	-0.00482004	-0.000256733	0	0	0	0	1	0
1.8418	-0.0087405	-0.00657466	-0.000251953	-0.00632271	-0.000251953	0	0	0	0	1	0
1.84375	-0.0101819	-0.0080331	-0.000246048	-0.00778705	-0.000246048	0	0	0	0	1	0
1.8457	-0.0115546	-0.00942279	-0.000238985	-0.0091838	-0.000238985	0	0	0	0	1	0
1.84766	-0.0128276	-0.0107128	-0.000230731	-0.0104821	-0.000230731	0	0	0	0	1	0
1.84961	-0.0139604	-0.0118627	-0.000221253	-0.0116414	-0.000221253	0	0	0	0	1	0
1.85156	-0.0148981	-0.0128174	-0.000210518	-0.0126068	-0.000210518	0	0	0	0	1	0
1.85352	-0.0155712	-0.0135074	-0.000198492	-0.0133089	-0.000198492	0	0	0	0	1	0
1.85547	-0.0159014	-0.0138546	-0.000185144	-0.0136695	-0.000185144	0	0	0	0	1	0
1.85742	-0.0158129	-0.0137831	-0.000170439	-0.0136127	-0.000170439	0	0	0	0	1	0
1.85938	-0.0152463	-0.0132336	-0.000154344	-0.0130792	-0.000154344	0	0	0	0	1	0
1.86133	-0.0141738	-0.0121781	-0.000136827	-0.0120412	-0.000136827	0	0	0	0	1	0
1.86328	-0.0126118	-0.0106331	-0.000117855	-0.0105152	-0.000117855	0	0	0	0	1	0
1.86523	-0.0106299	-0.00866826	-9.73934e-05	-0.00857086	-9.73934e-05	0	0	0	0	1	0
1.86719	-0.00835139	-0.00640673	-7.54108e-05	-0.00633132	-7.54108e-05	0	0	0	0	1	0
1.86914	-0.00594652	-0.00401887	-5.18728e-05	-0.003967	-5.18728e-05	0	0	0	0	1	0
1.87109	-0.00361798	-0.00170735	-2.67469e-05	-0.0016806	-2.67469e-05	0	0	0	0	1	0
1.87305	-0.00158026	0.00031336	0	0.00031336	0	0	0	0	0	1	0
1.875	-3.53398e-05	0.00184126	2.83576e-05	0.00181291	2.83576e-05	0	0	0	0	1	0
1.87695	0.000851399	0.00271099	5.81413e-05	0.00265285	5.81413e-05	0	0	0	0	1	0
1.87891	0.000971929	0.0028145	8.91248e-05	0.00272538	8.91248e-05	0	0	0	0	1	0
1.88086	0.000289208	0.00211477	0.00012108	0.00199369	0.00012108	0	0	0	0	1	0
1.88281	-0.00115712	0.00065143	0.00015378	0.00049765	0.00015378	0	0	0	0	1	0
1.88477	-0.00325559	-0.00146406	0.000186996	-0.00165105	0.000186996	0	0	0	0	1	0
1.88672	-0.00583593	-0.00406141	0.000220502	-0.00428191	0.000220502	0	0	0	0	1	0
1.88867	-0.00868984	-0.00693233	0.00025407	-0.0071864	0.00025407	0	0	0	0	1	0
1.89062	-0.0115949	-0.00985436	0.000287472	-0.0101418	0.000287472	0	0	0	0	1	0
1.89258	-0.0143396	-0.0126161	0.000320482	-0.0129366	0.000320482	0	0	0	0	1	0
1.89453	-0.0167451	-0.0150386	0.000352872	-0.0153915	0.000352872	0	0	0	0	1	0
1.89648	-0.0186805	-0.0169911	0.000384413	-0.0173755	0.000384413	0	0	0	0	1	0
1.89844	-0.020071	-0.0183985	0.000414879	-0.0188134	0.000414879	0	0	0	0	1	0
1.90039	-0.0208971	-0.0192416	0.000444044	-0.0196857	0.000444044	0	0	0	0	1	0
1.90234	-0.0211871	-0.0195487	0.000471678	-0.0200203	0.000471678	0	0	0	0	1	0
1.9043	-0.0210032	-0.0193818	0.000497554	-0.0198793	0.000497554	0	0	0	0	1	0
1.90625	-0.0204262	-0.0188218	0.000521445	-0.0193432	0.000521445	0	0	0	0	1	0
1.9082	-0.0195396	-0.0179522	0.000543124	-0.0184953	0.000543124	0	0	0	0	1	0
1.91016	-0.0184175	-0.0168471	0.000562363	-0.0174095	0.000562363	0	0	0	0	1	0
1.91211	-0.0171179	-0.0155645	0.000578936	-0.0161435	0.000578936	0	0	0	0	1	0
1.91406	-0.0156816	-0.0141453	0.000592613	-0.0147379	0.000592613	0	0	0	0	1	0
1.91602	-0.0141372	-0.0126179	0.000603168	-0.013221	0.000603168	0	0	0	0	1	0
1.91797	-0.0125092	-0.0110069	0.000610374	-0.0116172	0.000610374	0	0	0	0	1	0
1.91992	-0.0108295	-0.00934423	0.000614003	-0.00995823	0.000614003	0	0	0	0	1	0
1.92188	-0.00914662	-0.00767834	0.000613827	-0.00829217	0.000613827	0	0	0	0	1	0
1.92383	-0.00753132	-0.00608005	0.000609619	-0.00668967	0.000609619	0	0	0	0	1	0
1.92578	-0.00607783	-0.00464358	0.000601152	-0.00524473	0.000601152	0	0	0	0	1	0
1.92773	-0.00489795	-0.00348071	0.000588199	-0.00406891	0.000588199	0	0	0	0	1	0
1.92969	-0.00410976	-0.00270954	0.000570531	-0.00328007	0.000570531	0	0	0	0	1	0
1.93164	-0.00382207	-0.00243886	0.000547921	-0.00298678	0.000547921	0	0	0	0	1	0
1.93359	-0.00411714	-0.00275094	0.000505028	-0.00325597	0.000520142	-1.51144e-05	0	0	0	1	0
1.93555	-0.00503502	-0.00368583	0.000456775	-0.00414261	0.000486968	-3.0193e-05	0	0	0	1	0
1.9375	-0.00656176	-0.0052296	0.00040297	-0.00563257	0.000448169	-4.51985e-05	0	0	0	1	0
1.93945	-0.00862505	-0.0073099	0.000343423	-0.00765332	0.000403518	-6.00951e-05	0	0	0	1	0
1.94141	-0.0110973	-0.00979915	0.000277942	-0.0100771	0.000352789	-7.48472e-05	0	0	0	1	0
1.94336	-0.0138066	-0.0125255	0.000206336	-0.0127318	0.000295753	-8.94172e-05	0	0	0	1	0
1.94531	-0.0165554	-0.0152913	0.000128415	-0.0154197	0.000232185	-0.00010377	0	0	0	1	0
1.94727	-0.0191423	-0.0178952	4.39861e-05	-0.0179392	0.000161854	-0.000117868	0	0	0	1	0
1.94922	-0.0213854	-0.0201553	-4.7141e-05	-0.0201082	8.45352e-05	-0.000131676	0	0	0	1	0
1.95117	-0.0231433	-0.0219303	-0.000145158	-0.0217851	0	-0.000145158	0	0	0	1	0
1.95312	-0.0243305	-0.0231345	-0.000250212	-0.0228843	-9.19352e-05	-0.000158277	0	0	0	1	0
1.95508	-0.0249242	-0.0237451	-0.000362275	-0.0233828	-0.000191278	-0.000170996	0	0	0	1	0
1.95703	-0.0249633	-0.0238013	-0.00048128	-0.02332	-0.000297999	-0.00018328	0	0	0	1	0
1.95898	-0.0245384	-0.0233934	-0.000607155	-0.0227863	-0.000412063	-0.000195092	0	0	0	1	0
1.96094	-0.0237754	-0.0226474	-0.000739832	-0.0219076	-0.000533435	-0.000206397	0	0	0	1	0
1.96289	-0.0228141	-0.0217031	-0.000879239	-0.0208239	-0.000662083	-0.000217156	0	0	0	1	0
1.96484	-0.0217881	-0.0206941	-0.0010253	-0.0196688	-0.000797969	-0.000227336	0	0	0	1	0
1.9668	-0.0208053	-0.0197284	-0.00117796	-0.0185504	-0.000941065	-0.000236898	0	0	0	1	0
1.96875	-0.0199358	-0.0188758	-0.00133714	-0.0175387	-0.00109134	-0.000245807	0	0	0	1	0
1.9707	-0.0192058	-0.0181629	-0.00150277	-0.0166601	-0.00124875	-0.000254027	0	0	0	1	0
1.97266	-0.0186	-0.0175741	-0.00167478	-0.0158993	-0.00141326	-0.00026152	0	0	0	1	0
1.97461	-0.0180712	-0.0170623	-0.0018531	-0.0152092	-0.00158485	-0.000268252	0	0	0	1	0
1.97656	-0.0175543	-0.0165624	-0.00203767	-0.0145248	-0.00176348	-0.000274186	0	0	0	1	0
1.97852	-0.0169834	-0.0160086	-0.0022284	-0.0137802	-0.00194911	-0.000279284	0	0	0	1	0
1.98047	-0.0163079	-0.0153501	-0.00242523	-0.0129248	-0.00214172	-0.000283512	0	0	0	1	0
1.98242	-0.0155048	-0.0145639	-0.0026281	-0.0119358	-0.00234127	-0.000286833	0	0	0	1	0
1.98438	-0.0145859	-0.0136621	-0.00283692	-0.0108252	-0.00254771	-0.000289209	0	0	0	1	0
1.98633	-0.0135983	-0.0126915	-0.00305164	-0.00963987	-0.00276103	-0.000290607	0	0	0	1	0
1.98828	-0.0126184	-0.0117286	-0.00327218	-0.0084564	-0.00298119	-0.000290988	0	0	0	1	0
1.99023	-0.0117409	-0.0108681	-0.00349847	-0.0073696	-0.00320815	-0.000290316	0	0	0	1	0
1.99219	-0.0110645	-0.0102087	-0.00373044	-0.00647824	-0.00344188	-0.000288556	0	0	0	1	0
1.99414	-0.0106777	-0.00983889	-0.00396801	-0.00587088	-0.00368234	-0.000285671	0	0	0	1	0
1.99609	-0.0106463	-0.00982453	-0.00421114	-0.0056134	-0.00392951	-0.000281625	0	0	0	1	0
1.99805	-0.0110054	-0.0102007	-0.00445973	-0.00574095	-0.00418335	-0.000276381	0	0	0	1	0
2	-0.0117561	-0.0109683	-0.00471373	-0.0062546	-0.00444382	-0.000269903	0	0	0	1	0
2.00195	-0.0128679	-0.0120972	-0.00497305	-0.00712417	-0.0047109	-0.000262156	0	0	0	1	0
2.00391	-0.0142865	-0.0135328	-0.00523763	-0.00829512	-0.00498453	-0.000253101	0	0	0	1	0
2.00586	-0.0159421	-0.0152054	-0.00550741	-0.00969797	-0.00526471	-0.000242704	0	0	0	1	0
2.00781	-0.017761	-0.0170414	-0.00578231	-0.0112591	-0.00555138	-0.000230929	0	0	0	1	0
2.00977	-0.0196743	-0.0189717	-0.00606226	-0.0129094	-0.00584453	-0.000217737	0	0	0	1	0
2.01172	-0.0216234	-0.0209378	-0.0063472	-0.0145906	-0.0061441	-0.000203094	0	0	0	1	0
2.01367	-0.0235621	-0.0228934	-0.00663703	-0.0162564	-0.00645007	-0.000186964	0	0	0	1	0
2.01562	-0.0254539	-0.0248023	-0.00693172	-0.0178706	-0.00676241	-0.000169309	0	0	0	1	0
2.01758	-0.027267	-0.0266323	-0.00723118	-0.0194012	-0.00708108	-0.000150094	0	0	0	1	0
2.01953	-0.0289668	-0.0283492	-0.00753533	-0.0208138	-0.00740605	-0.000129281	0	0	0	1	0
2.02148	-0.0305099	-0.0299093	-0.00784412	-0.0220652	-0.00773728	-0.000106836	0	0	0	1	0
2.02344	-0.0318399	-0.0312564	-0.00815747	-0.0230989	-0.00807474	-8.27223e-05	0	0	0	1	0
2.02539	-0.0328883	-0.0323217	-0.00847531	-0.0238464	-0.00841841	-5.69022e-05	0	0	0	1	0
2.02734	-0.0335789	-0.0330294	-0.00879757	-0.0242318	-0.00876823	-2.93402e-05	0	0	0	1	0
2.0293	-0.0338381	-0.0333056	-0.00912419	-0.0241814	-0.00912419	0	0	0	0	1	0
2.03125	-0.0336069	-0.0330914	-0.00945513	-0.0236363	-0.00948624	3.11071e-05	0	0	0	1	0
2.0332	-0.032855	-0.0323565	-0.00979056	-0.0225659	-0.00985434	6.37785e-05	0	0	0	1	0
2.03516	-0.0315923	-0.0311108	-0.0101307	-0.0209801	-0.0102285	9.7766e-05	0	0	0	1	0
2.03711	-0.0298765	-0.029412	-0.0104758	-0.0189362	-0.0106086	0.00013282	0	0	0	1	0
2.03906	-0.0278142	-0.0273667	-0.010826	-0.0165407	-0.0109947	0.00016869	0	0	0	1	0
2.04102	-0.0255549	-0.0251245	-0.0111816	-0.0139428	-0.0113867	0.000205127	0	0	0	1	0
2.04297	-0.0232775	-0.0228641	-0.0115428	-0.0113213	-0.0117847	0.000241881	0	0	0	1	0
2.04492	-0.0211712	-0.0207747	-0.0119097	-0.00886499	-0.0121884	0.000278703	0	0	0	1	0
2.04688	-0.0194134	-0.019034	-0.0122827	-0.00675126	-0.012598	0.000315345	0	0	0	1	0
2.04883	-0.0181479	-0.0177855	-0.0126619	-0.00512359	-0.0130134	0.000351555	0	0	0	1	0
2.05078	-0.0174665	-0.0171211	-0.0130475	-0.00407359	-0.0134346	0.000387085	0	0	0	1	0
2.05273	-0.0173974	-0.0170691	-0.0134398	-0.00362926	-0.0138615	0.000421684	0	0	0	1	0
2.05469	-0.0179027	-0.0175914	-0.0138389	-0.00375243	-0.0142941	0.000455104	0	0	0	1	0
2.05664	-0.0188852	-0.0185909	-0.0142452	-0.00434569	-0.0147323	0.000487096	0	0	0	1	0
2.05859	-0.0202037	-0.0199264	-0.0146587	-0.00526764	-0.0151761	0.000517409	0	0	0	1	0
2.06055	-0.0216952	-0.0214349	-0.0150798	-0.00635512	-0.0156256	0.000545795	0	0	0	1	0
2.0625	-0.0232001	-0.0229568	-0.0155086	-0.00744825	-0.0160806	0.000572002	0	0	0	1	0
2.06445	-0.0245865	-0.0243602	-0.0159453	-0.00841487	-0.0165411	0.000595783	0	0	0	1	0
2.06641	-0.0257696	-0.0255603	-0.0163903	-0.00917009	-0.0170071	0.000616888	0	0	0	1	0
2.06836	-0.0267237	-0.0265314	-0.0168435	-0.00968786	-0.0174786	0.000635067	0	0	0	1	0
2.07031	-0.0274836	-0.0273083	-0.0173054	-0.0100029	-0.0179555	0.00065007	0	0	0	1	0
2.07227	-0.0281366	-0.0279784	-0.0177761	-0.0102023	-0.0184378	0.000661649	0	0	0	1	0
2.07422	-0.0288056	-0.0286643	-0.0182559	-0.0104085	-0.0189254	0.000669553	0	0	0	1	0
2.07617	-0.0296249	-0.0295007	-0.0187448	-0.0107559	-0.0194184	0.000673534	0	0	0	1	0
2.07812	-0.0307156	-0.0306084	-0.0192433	-0.0113651	-0.0199166	0.000673341	0	0	0	1	0
2.08008	-0.0321611	-0.0320709	-0.0197514	-0.0123195	-0.0204201	0.000668725	0	0	0	1	0
2.08203	-0.0339891	-0.0339159	-0.0202694	-0.0136465	-0.0209288	0.000659438	0	0	0	1	0
2.08398	-0.0361621	-0.036106	-0.0207975	-0.0153084	-0.0214428	0.000645228	0	0	0	1	0
2.08594	-0.0385777	-0.0385386	-0.021336	-0.0172026	-0.0219618	0.000625847	0	0	0	1	0
2.08789	-0.0410795	-0.0410574	-0.0218849	-0.0191725	-0.022486	0.000601045	0	0	0	1	0
2.08984	-0.0434755	-0.0434704	-0.0224447	-0.0210257	-0.0230153	0.000570573	0	0	0	1	0
2.0918	-0.0455627	-0.0455746	-0.0230154	-0.0225592	-0.0235496	0.000534182	0	0	0	1	0
2.09375	-0.0471525	-0.0471815	-0.0235973	-0.0235842	-0.0240889	0.000491621	0	0	0	1	0
2.0957	-0.0480952	-0.0481412	-0.0241906	-0.0239506	-0.0246332	0.000442642	0	0	0	1	0
2.09766	-0.0482969	-0.0483598	-0.0247955	-0.0235643	-0.0251825	0.000386994	0	0	0	1	0
2.09961	-0.0477302	-0.0478102	-0.0254123	-0.0223979	-0.0257367	0.000324428	0	0	0	1	0
2.10156	-0.0464356	-0.0465326	-0.0260411	-0.0204915	-0.0262957	0.000254697	0	0	0	1	0
2.10352	-0.0445137	-0.0446276	-0.0266821	-0.0179455	-0.0268597	0.000177547	0	0	0	1	0
2.10547	-0.042112	-0.042243	-0.0273357	-0.0149074	-0.0274284	9.27314e-05	0	0	0	1	0
2.10742	-0.0394075	-0.0395555	-0.0280019	-0.0115536	-0.0280019	0	0	0	0	1	0
2.10938	-0.0365883	-0.0367533	-0.028681	-0.00807225	-0.0285802	-0.000100849	0	0	0	1	0
2.11133	-0.0338371	-0.0340191	-0.029373	-0.00464611	-0.0291632	-0.000209824	0	0	0	1	0
2.11328	-0.0313197	-0.0315187	-0.0300777	-0.001441	-0.0297508	-0.000326892	0	0	0	1	0
2.11523	-0.0291783	-0.0293944	-0.0307951	0.00140074	-0.0303431	-0.000452015	0	0	0	1	0
2.11719	-0.0275294	-0.0277624	-0.0315252	0.00376277	-0.0309401	-0.000585155	0	0	0	1	0
2.11914	-0.0264653	-0.0267154	-0.0322678	0.00555246	-0.0315416	-0.000726275	0	0	0	1	0
2.12109	-0.0260581	-0.0263252	-0.0330229	0.00669773	-0.0321476	-0.000875336	0	0	0	1	0
2.12305	-0.0263624	-0.0266465	-0.0337905	0.00714395	-0.0327582	-0.00103231	0	0	0	1	0
2.125	-0.0274154	-0.0277165	-0.0345704	0.00685382	-0.0333732	-0.00119715	0	0	0	1	0
2.12695	-0.0292335	-0.0295517	-0.0353625	0.00581082	-0.0339927	-0.00136982	0	0	0	1	0
2.12891	-0.0318055	-0.0321406	-0.0361669	0.00402627	-0.0346166	-0.00155029	0	0	0	1	0
2.13086	-0.0350823	-0.0354345	-0.0369834	0.0015489	-0.0352449	-0.00173851	0	0	0	1	0
2.13281	-0.0389678	-0.0393369	-0.0378119	-0.00152501	-0.0358775	-0.00193446	0	0	0	1	0
2.13477	-0.0433111	-0.0436973	-0.0386525	-0.00504478	-0.0365144	-0.00213809	0	0	0	1	0
2.13672	-0.0479053	-0.0483085	-0.039505	-0.00880353	-0.0371556	-0.00234937	0	0	0	1	0
2.13867	-0.0524938	-0.052914	-0.0403693	-0.0125447	-0.0378011	-0.00256827	0	0	0	1	0
2.14062	-0.0567852	-0.0572225	-0.0412454	-0.015977	-0.0384507	-0.00279473	0	0	0	1	0
2.14258	-0.0604785	-0.0609327	-0.0421333	-0.0187994	-0.0391046	-0.00302873	0	0	0	1	0
2.14453	-0.0632927	-0.0637639	-0.0430328	-0.0207312	-0.0397625	-0.00327023	0	0	0	1	0
2.14648	-0.0650011	-0.0654894	-0.0439438	-0.0215455	-0.0404246	-0.0035192	0	0	0	1	0
2.14844	-0.0654628	-0.0659681	-0.0448664	-0.0211017	-0.0410908	-0.00377559	0	0	0	1	0
2.15039	-0.0646479	-0.0651702	-0.0458004	-0.0193698	-0.041761	-0.00403937	0	0	0	1	0
2.15234	-0.0626504	-0.0631897	-0.0467457	-0.016444	-0.0424352	-0.0043105	0	0	0	1	0
2.1543	-0.0596878	-0.0602441	-0.0477023	-0.0125418	-0.0431134	-0.00458895	0	0	0	1	0
2.15625	-0.0560836	-0.0566569	-0.0486702	-0.00798676	-0.0437955	-0.00487468	0	0	0	1	0
2.1582	-0.0522358	-0.0528262	-0.0496492	-0.00317699	-0.0444815	-0.00516765	0	0	0	1	0
2.16016	-0.0485735	-0.0491809	-0.0506392	0.00145831	-0.0451714	-0.00546781	0	0	0	1	0
2.16211	-0.0455085	-0.0461329	-0.0516403	0.00550745	-0.0458652	-0.00577515	0	0	0	1	0
2.16406	-0.0433857	-0.0440271	-0.0526523	0.00862522	-0.0465627	-0.00608962	0	0	0	1	0
2.16602	-0.0424429	-0.0431014	-0.0536752	0.0105739	-0.047264	-0.00641119	0	0	0	1	0
2.16797	-0.0427823	-0.0434577	-0.0547089	0.0112512	-0.0479691	-0.00673981	0	0	0	1	0
2.16992	-0.0443599	-0.0450524	-0.0557533	0.0107009	-0.0486778	-0.00707544	0	0	0	1	0
2.17188	-0.0469949	-0.0477044	-0.0568191	0.00911465	-0.0493903	-0.00741807	-1.07078e-05	0	0	1	0
2.17383	-0.050396	-0.0511224	-0.0578954	0.00677293	-0.0501063	-0.00776763	-2.13903e-05	0	0	1	0
2.17578	-0.0542024	-0.0549459	-0.0589821	0.00403623	-0.050826	-0.00812411	-3.2021e-05	0	0	1	0
2.17773	-0.0580343	-0.0587948	-0.0600793	0.00128448	-0.0515492	-0.00848746	-4.25745e-05	0	0	1	0
2.17969	-0.0615432	-0.0623207	-0.0611867	-0.00113407	-0.052276	-0.00885764	-5.30256e-05	0	0	1	0
2.18164	-0.064457	-0.0652515	-0.0623043	-0.00294724	-0.0530063	-0.00923462	-6.33478e-05	0	0	1	0
2.18359	-0.0666123	-0.0674238	-0.0634319	-0.00399188	-0.05374	-0.00961836	-7.35161e-05	0	0	1	0
2.18555	-0.06797	-0.0687986	-0.0645696	-0.00422903	-0.0544772	-0.0100088	-8.35041e-05	0	0	1	0
2.1875	-0.0686124	-0.069458	-0.0657171	-0.00374089	-0.0552178	-0.010406	-9.32863e-05	0	0	1	0
2.18945	-0.0687218	-0.0695844	-0.0668744	-0.00271004	-0.0559617	-0.0108098	-0.000102838	0	0	1	0
2.19141	-0.0685467	-0.0694263	-0.0680414	-0.00138494	-0.056709	-0.0112202	-0.000112131	0	0	1	0
2.19336	-0.0683582	-0.0692548	-0.0692177	-3.71337e-05	-0.0574594	-0.0116372	-0.000121143	0	0	1	0
2.19531	-0.068407	-0.0693206	-0.070402	0.00108144	-0.0582115	-0.0120607	-0.000129845	0	0	1	0
2.19727	-0.0688842	-0.0698149	-0.0715927	0.00177787	-0.0589637	-0.0124908	-0.000138214	0	0	1	0
2.19922	-0.0698955	-0.0708432	-0.0727882	0.00194506	-0.0597147	-0.0129273	-0.000146222	0	0	1	0
2.20117	-0.0714484	-0.0724131	-0.0739869	0.00157376	-0.0604628	-0.0133702	-0.000153845	0	0	1	0
2.20312	-0.0734574	-0.0744391	-0.0751871	0.000748046	-0.0612065	-0.0138195	-0.000161057	0	0	1	0
2.20508	-0.0757619	-0.0767606	-0.0763873	-0.000373274	-0.0619443	-0.0142752	-0.000167831	0	0	1	0
2.20703	-0.0781569	-0.0791726	-0.0775858	-0.00158672	-0.0626745	-0.0147372	-0.000174143	0	0	1	0
2.20898	-0.0804271	-0.0814598	-0.0787812	-0.00267864	-0.0633958	-0.0152054	-0.000179966	0	0	1	0
2.21094	-0.0823814	-0.0834312	-0.0799716	-0.00345952	-0.0641064	-0.0156799	-0.000185275	0	0	1	0
2.21289	-0.0838805	-0.0849472	-0.0811557	-0.00379159	-0.0648049	-0.0161607	-0.000190044	0	0	1	0
2.21484	-0.0848532	-0.085937	-0.0823316	-0.00360539	-0.0654898	-0.0166476	-0.000194247	0	0	1	0
2.2168	-0.0853014	-0.0864022	-0.0834979	-0.00290424	-0.0661595	-0.0171406	-0.000197859	0	0	1	0
2.21875	-0.0852907	-0.0864085	-0.0846529	-0.00175555	-0.0668124	-0.0176397	-0.000200855	0	0	1	0
2.2207	-0.0849322	-0.086067	-0.0858052	-0.000261769	-0.067447	-0.0181449	-0.000203207	-1.00941e-05	0	1	0
2.22266	-0.084358	-0.0855098	-0.0869429	0.00143311	-0.0680618	-0.0186561	-0.000204891	-2.01643e-05	0	1	0
