t	A01:w01	A02:w02	A03:w03	A04:w04	A05:w05	A06:w06	A07:w07	A08:w08	A09:w09	A10:w10	A11:w11	A12:w12	A13:w13	A14:w14	A15:w15	A16:w16	A17:w17	A18:w18	A19:s111	A20:s112	A21:s211	A22:s212	A23:a11	A24:a21
0.162109	-0.00797486	-0.0118665	-0.0125027	-0.0109813	-0.00987744	-0.012403	-0.0114684	-0.0110742	-0.0132648	-0.0092628	-0.00923216	-0.00810456	-0.00611305	-0.00318998	-0.00611877	-0.00475675	-0.00181922	-0.000211954	-0.00385696	-0.012403	-0.000289202	-0.00475675	-0.0092628	-0.000289202
0.164062	-0.00814378	-0.0119609	-0.0127122	-0.0112822	-0.0101156	-0.0127276	-0.0117511	-0.0113817	-0.0133187	-0.00939512	-0.00965321	-0.0082171	-0.00632942	-0.00331616	-0.00608921	-0.00490096	-0.00181007	-0.000181794	-0.00445515	-0.0127276	-0.000607491	-0.00490096	-0.00939512	-0.000607491
0.166016	-0.00784028	-0.0114077	-0.0122154	-0.0109826	-0.00986576	-0.0124443	-0.0114945	-0.0111886	-0.0128453	-0.00915217	-0.0097369	-0.00798464	-0.00629163	-0.00333363	-0.00582123	-0.00481802	-0.00177416	-0.000164032	-0.00485152	-0.0124443	-0.000913262	-0.00481802	-0.00915217	-0.000913262
0.167969	-0.00708556	-0.0102463	-0.0110378	-0.0100919	-0.00911713	-0.011546	-0.0106777	-0.0104728	-0.0118327	-0.00851631	-0.00944149	-0.00739932	-0.00598037	-0.00323236	-0.00532699	-0.00451437	-0.00172046	-0.00016427	-0.00504452	-0.011546	-0.00116336	-0.00451437	-0.00851631	-0.00116336
0.169922	-0.00593424	-0.00855778	-0.00925344	-0.00866246	-0.00789118	-0.0100636	-0.00931227	-0.00923836	-0.0102912	-0.00748706	-0.00873506	-0.00647092	-0.00539017	-0.00300401	-0.0046289	-0.00400901	-0.00165287	-0.000184655	-0.00502622	-0.0100636	-0.00131625	-0.00400901	-0.00748706	-0.00131625
0.171875	-0.00446987	-0.00645779	-0.00698102	-0.00678551	-0.00624597	-0.00806594	-0.00744617	-0.00752091	-0.00825846	-0.00608635	-0.0076071	-0.0052278	-0.00452995	-0.00264269	-0.00375533	-0.00333136	-0.00156969	-0.000223279	-0.00477874	-0.00806594	-0.00133896	-0.00333136	-0.00608635	-0.00133896
0.173828	-0.00279677	-0.00408562	-0.00437093	-0.0045836	-0.00427043	-0.00565767	-0.00516462	-0.00538838	-0.00580251	-0.00435781	-0.00607216	-0.00371671	-0.00342607	-0.00214696	-0.00273991	-0.00251752	-0.00146329	-0.000273466	-0.00427508	-0.00565767	-0.00121194	-0.00251752	-0.00435781	-0.00121194
0.175781	-0.00102866	-0.00159119	-0.00159293	-0.00219905	-0.00207973	-0.00297177	-0.00258589	-0.00293863	-0.00302041	-0.0023725	-0.00417459	-0.00200343	-0.00212026	-0.00152022	-0.00161672	-0.00160602	-0.00132093	-0.000325561	-0.0034849	-0.00297177	-0.000933468	-0.00160602	-0.0023725	-0.000933468
0.177734	0.000720501	0.000878781	0.00118148	0.000220418	0.000197649	-0.000157714	0.000149488	-0.000293374	-3.42131e-05	-0.000219345	-0.00198698	-0.000164509	-0.000668049	-0.000773013	-0.000419855	-0.000635028	-0.00112697	-0.000367522	-0.00238293	-0.000157714	-0.000520349	-0.000635028	-0.000219345	-0.000520349
0.179688	0.0023483	0.00319323	0.00379449	0.00253439	0.00243104	0.00263011	0.00288737	0.00241148	0.003016	0.00199771	0.00039196	0.00171423	0.000864744	7.72476e-05	0.000818729	0.000360548	-0.000866205	-0.000386119	-0.000960708	0.00263011	-6.4373e-06	0.000360548	0.00199771	-6.4373e-06
0.181641	0.00377095	0.00524677	0.0061146	0.00462258	0.00449872	0.00524628	0.00547671	0.0050354	0.00598347	0.00416732	0.00284541	0.00354528	0.0024066	0.00100392	0.0020678	0.00134978	-0.000527084	-0.000370622	0.000762403	0.00524628	0.000560403	0.00134978	0.00416732	0.000560403
0.183594	0.0049305	0.00696522	0.00804675	0.00639462	0.00630116	0.00756621	0.00778127	0.00744641	0.0087254	0.00618052	0.005247	0.00524592	0.00388396	0.00197196	0.00329638	0.00230539	-0.000105768	-0.000312567	0.00273007	0.00756621	0.00112462	0.00230539	0.00618052	0.00112462
0.185547	0.00579369	0.00830719	0.00953507	0.0077939	0.0077647	0.00949502	0.00969076	0.00952864	0.0111114	0.00793886	0.00747001	0.00674033	0.00522661	0.00293779	0.00446987	0.00320211	0.000390857	-0.00020957	0.0048455	0.00949502	0.00163013	0.00320211	0.00793886	0.00163013
0.1875	0.00635386	0.00926125	0.0105628	0.00879645	0.00884807	0.0109714	0.0111288	0.0111921	0.0130345	0.00935984	0.00939691	0.00796676	0.00636983	0.00385106	0.00555086	0.00401488	0.000943482	-6.4373e-05	0.00697321	0.0109714	0.00202727	0.00401488	0.00935984	0.00202727
0.189453	0.00662422	0.00983924	0.0111439	0.0094074	0.00953865	0.0119685	0.0120554	0.0123748	0.0144159	0.010381	0.0109266	0.00887609	0.00725865	0.00465572	0.00649452	0.00471634	0.00151992	0.000113487	0.00894797	0.0119685	0.00227946	0.00471634	0.010381	0.00227946
0.191406	0.00663221	0.0100677	0.0113144	0.00965321	0.00984848	0.012488	0.0124649	0.013044	0.0152063	0.0109642	0.0119812	0.0094347	0.00784945	0.00529492	0.00725102	0.00527617	0.00207716	0.000308394	0.0105906	0.012488	0.00236648	0.00527617	0.0109642	0.00236648
0.193359	0.00641215	0.00997886	0.0111209	0.00956976	0.00980639	0.0125546	0.0123811	0.0131936	0.0153862	0.0110922	0.0125082	0.0096221	0.00811005	0.00571448	0.00776601	0.00566089	0.00256473	0.000501156	0.011727	0.0125546	0.00228786	0.00566089	0.0110922	0.00228786
0.195312	0.00599825	0.00960208	0.0106091	0.00919473	0.00944829	0.0122041	0.0118463	0.0128382	0.0149615	0.0107684	0.0124813	0.00943112	0.00802183	0.00586808	0.00798559	0.00583595	0.00293058	0.000669956	0.0122104	0.0122041	0.00206012	0.00583595	0.0107684	0.00206012
0.197266	0.00542068	0.00895864	0.00981545	0.00855851	0.00881028	0.0114756	0.0109131	0.0120074	0.0139593	0.0100107	0.0118999	0.00886536	0.00758076	0.00572222	0.00786114	0.00576898	0.00312698	0.000794053	0.0119416	0.0114756	0.00171453	0.00576898	0.0100107	0.00171453
0.199219	0.00469947	0.00805938	0.00876266	0.00768006	0.00792086	0.0104043	0.00963569	0.0107393	0.012422	0.00885129	0.0107863	0.00793767	0.00679612	0.00526083	0.00735784	0.00543481	0.00311682	0.000855684	0.0108847	0.0104043	0.0012908	0.00543481	0.00885129	0.0012908
0.201172	0.0038482	0.0069062	0.00745893	0.00656569	0.00679982	0.00901794	0.0080626	0.00907791	0.010403	0.00733089	0.00918233	0.00667214	0.00569105	0.00448906	0.0064621	0.00482032	0.00287968	0.000844002	0.009076	0.00901794	0.000831068	0.00482032	0.00733089	0.000831068
0.203125	0.00287294	0.00549696	0.00590324	0.00521421	0.00545764	0.00733507	0.00623453	0.00706875	0.00796533	0.00549722	0.00714803	0.00510144	0.00430441	0.00343466	0.00518346	0.00392935	0.00241539	0.00075531	0.00662404	0.00733507	0.000372946	0.00392935	0.00549722	0.000372946
0.205078	0.00177848	0.00383282	0.00409269	0.00362253	0.0039016	0.00537133	0.00418508	0.00476182	0.00517964	0.00340581	0.0047586	0.00327039	0.00268829	0.00214815	0.00356364	0.00278676	0.00174576	0.000595331	0.00369978	0.00537133	-5.57899e-05	0.00278676	0.00340581	-5.57899e-05
0.207031	0.000571847	0.00192638	0.002033	0.00179541	0.00214159	0.00314569	0.00194705	0.0022136	0.00212729	0.00112081	0.00210285	0.00123787	0.000909567	0.000699937	0.00167322	0.00143906	0.00091359	0.000377774	0.000519097	0.00314569	-0.000439405	0.00143906	0.00112081	-0.000439405
0.208984	-0.000731707	-0.000190914	-0.000252247	-0.000245094	0.000199199	0.000689983	-0.000441909	-0.000507712	-0.0010978	-0.00128317	-0.000717402	-0.000923872	-0.000954151	-0.000824571	-0.000388861	-4.63128e-05	-2.12193e-05	0.000123024	-0.00268131	0.000689983	-0.000775993	-4.63128e-05	-0.00128317	-0.000775993
0.210938	-0.00210488	-0.00246328	-0.00271285	-0.00245225	-0.00188506	-0.00194299	-0.00293016	-0.0033195	-0.00438631	-0.00372195	-0.00358903	-0.00312924	-0.00281489	-0.00233144	-0.00250149	-0.00158483	-0.0009875	-0.000143409	-0.00566965	-0.00194299	-0.00107431	-0.00158483	-0.00372195	-0.00107431
0.212891	-0.00350583	-0.00480908	-0.00526834	-0.00475049	-0.00404668	-0.00467288	-0.00544655	-0.00611973	-0.00761151	-0.00609803	-0.00638974	-0.00527954	-0.00458002	-0.00372607	-0.00453401	-0.00308165	-0.00191036	-0.000395298	-0.00824553	-0.00467288	-0.00135022	-0.00308165	-0.00609803	-0.00135022
0.214844	-0.00487924	-0.00712298	-0.00780797	-0.00703621	-0.0061959	-0.00739026	-0.00789714	-0.0087887	-0.0106326	-0.00830388	-0.00899065	-0.00726771	-0.00615692	-0.00492126	-0.00635362	-0.0044395	-0.00271931	-0.000608206	-0.0102606	-0.00739026	-0.00162053	-0.0044395	-0.00830388	-0.00162053
0.216797	-0.00615811	-0.00928257	-0.0101975	-0.00918257	-0.00822103	-0.00995851	-0.0101646	-0.0111927	-0.0132983	-0.0102286	-0.011263	-0.00898433	-0.00745904	-0.00584501	-0.00783968	-0.00556791	-0.00335562	-0.000764489	-0.0116308	-0.00995851	-0.00189739	-0.00556791	-0.0102286	-0.00189739
0.21875	-0.00727046	-0.0111582	-0.0122893	-0.0110505	-0.00999677	-0.0122237	-0.0121179	-0.0131913	-0.0154555	-0.01176	-0.0130837	-0.0103252	-0.00841141	-0.00644594	-0.00889492	-0.0063917	-0.00377825	-0.000853062	-0.012341	-0.0122237	-0.0021826	-0.0063917	-0.01176	-0.0021826
0.220703	-0.0081445	-0.0126255	-0.0139372	-0.0125017	-0.0113964	-0.0140277	-0.0136198	-0.0146496	-0.0169625	-0.0127959	-0.0143443	-0.0112002	-0.00895727	-0.0066976	-0.00945377	-0.00685847	-0.00396731	-0.000872493	-0.0124384	-0.0140277	-0.00246501	-0.00685847	-0.0127959	-0.00246501
0.222656	-0.00871658	-0.013578	-0.0150117	-0.0134144	-0.0123043	-0.0152233	-0.0145438	-0.0154507	-0.0177013	-0.0132575	-0.0149604	-0.0115404	-0.0090636	-0.00659931	-0.00948834	-0.00694275	-0.00392511	-0.000831366	-0.0120175	-0.0152233	-0.00271952	-0.00694275	-0.0132575	-0.00271952
0.224609	-0.00893867	-0.0139384	-0.0154147	-0.0136977	-0.0126317	-0.0156935	-0.0147887	-0.015511	-0.017592	-0.0130918	-0.014879	-0.011308	-0.00872362	-0.00617498	-0.00901031	-0.0066486	-0.00367409	-0.000745535	-0.0112	-0.0156935	-0.00290966	-0.0066486	-0.0130918	-0.00290966
0.226562	-0.00878227	-0.0136683	-0.0150929	-0.0133042	-0.0123284	-0.0153662	-0.0142939	-0.0147905	-0.0166049	-0.0122855	-0.0140871	-0.0105007	-0.00795805	-0.00546855	-0.00806785	-0.00600761	-0.0032526	-0.000636816	-0.0101109	-0.0153662	-0.00299305	-0.00600761	-0.0122855	-0.00299305
0.228516	-0.00824451	-0.0127722	-0.0140442	-0.0122356	-0.0113904	-0.0142249	-0.0130506	-0.0133026	-0.0147681	-0.0108664	-0.0126145	-0.00915408	-0.00681436	-0.00453895	-0.0067389	-0.00507477	-0.00270864	-0.000528336	-0.00885725	-0.0142249	-0.0029276	-0.00507477	-0.0108664	-0.0029276
0.230469	-0.00734675	-0.0112982	-0.0123197	-0.010547	-0.00986433	-0.0123165	-0.0111068	-0.0111175	-0.01217	-0.00890565	-0.0105342	-0.00734019	-0.00536263	-0.00345308	-0.00512457	-0.00392219	-0.00209379	-0.000442743	-0.00751168	-0.0123165	-0.00267965	-0.00392219	-0.00890565	-0.00267965
0.232422	-0.00613415	-0.00933336	-0.0100202	-0.00834048	-0.00784266	-0.00974762	-0.00856912	-0.00835681	-0.008955	-0.00651455	-0.00795901	-0.00516343	-0.00369012	-0.00227863	-0.00333428	-0.00263107	-0.00145611	-0.000396252	-0.0061034	-0.00974762	-0.00223112	-0.00263107	-0.00651455	-0.00223112
0.234375	-0.00467134	-0.0069951	-0.00728548	-0.0057559	-0.00545704	-0.00667787	-0.00559127	-0.00518644	-0.00531292	-0.00383377	-0.00503361	-0.00275207	-0.00189435	-0.0010792	-0.00147963	-0.00128356	-0.000835538	-0.000398159	-0.00461948	-0.00667787	-0.00158483	-0.00128356	-0.00383377	-0.00158483
0.236328	-0.00303602	-0.00442006	-0.00428134	-0.00295627	-0.00286317	-0.0033021	-0.00236309	-0.00180089	-0.00146377	-0.00102162	-0.00192285	-0.000246763	-7.53403e-05	9.11355e-05	0.000336647	4.3869e-05	-0.000260353	-0.000448704	-0.00301516	-0.0033021	-0.000767231	4.3869e-05	-0.00102162	-0.000767231
0.238281	-0.00131381	-0.00175183	-0.00118297	-0.000112772	-0.000226736	0.000165105	0.000909805	0.0015949	0.00236285	0.00175619	0.0012008	0.00220799	0.00167263	0.00118989	0.00203013	0.00128636	0.000253826	-0.000537992	-0.00123143	0.000165105	0.000172615	0.00128636	0.00175619	0.000172615
0.240234	0.000410199	0.000871241	0.0018397	0.00261331	0.00229526	0.00351322	0.00402474	0.00480402	0.00594723	0.00434732	0.00417268	0.00447941	0.00326765	0.0021863	0.00353503	0.00239384	0.000703007	-0.000648379	0.000783145	0.00351322	0.00116825	0.00239384	0.00434732	0.00116825
0.242188	0.00205529	0.00332615	0.00463718	0.00508308	0.00456667	0.00655377	0.00680256	0.00765598	0.00909853	0.00662088	0.00684667	0.00645423	0.0046438	0.00306034	0.00480771	0.00333226	0.00109172	-0.000757337	0.00304955	0.00655377	0.00214159	0.00333226	0.00662088	0.00214159
0.244141	0.00355172	0.00551228	0.00708914	0.00719011	0.00648415	0.00913644	0.00910366	0.0100197	0.0116711	0.00847983	0.00910711	0.00804448	0.00575507	0.00380009	0.00582409	0.00408208	0.00142905	-0.000840664	0.00554013	0.00913644	0.00301385	0.00408208	0.00847983	0.00301385
0.246094	0.00484204	0.00735502	0.00911021	0.00886631	0.00798273	0.0111587	0.0108368	0.0118121	0.0135717	0.00986433	0.0108742	0.00919509	0.00657594	0.00439781	0.00657701	0.00463596	0.00172478	-0.000874758	0.00816697	0.0111587	0.00371414	0.00463596	0.00986433	0.00371414
0.248047	0.00588298	0.00880571	0.0106502	0.0100802	0.0090363	0.0125698	0.0119641	0.0129989	0.0147625	0.0107541	0.0121056	0.00988173	0.0070982	0.00484741	0.00706863	0.00499514	0.00198469	-0.000843167	0.0107808	0.0125698	0.0041886	0.00499514	0.0107541	0.0041886
0.25	0.00664425	0.00983879	0.0116903	0.0108327	0.00965154	0.0133659	0.0124948	0.0135914	0.0152569	0.0111635	0.0127944	0.0101089	0.00732994	0.00514203	0.0073092	0.00516587	0.00220901	-0.000736833	0.0131806	0.0133659	0.00440669	0.00516587	0.0111635	0.00440669
0.251953	0.00710797	0.0104469	0.0122354	0.0111473	0.00985932	0.0135815	0.0124776	0.0136342	0.0151086	0.0111318	0.0129622	0.00990438	0.00728893	0.00527269	0.00731087	0.00515667	0.00239071	-0.000556707	0.0151336	0.0135815	0.00436443	0.00515667	0.0111318	0.00436443
0.253906	0.00726616	0.0106353	0.012306	0.011061	0.00970423	0.0132769	0.0119864	0.0131947	0.0143976	0.0107145	0.0126519	0.00931263	0.00699997	0.00522906	0.00708556	0.00497594	0.0025169	-0.000314116	0.016403	0.0132769	0.00408316	0.00497594	0.0107145	0.00408316
0.255859	0.00711834	0.0104168	0.01193	0.0106134	0.0092324	0.0125226	0.0111043	0.0123461	0.0132159	0.00997162	0.0119159	0.00838709	0.00648963	0.00500101	0.00664186	0.00463206	0.00257075	-2.83718e-05	0.0167792	0.0125226	0.00360477	0.00463206	0.00997162	0.00360477
0.257812	0.00667131	0.00980783	0.0111368	0.00983965	0.00848365	0.0113875	0.00991011	0.0111573	0.0116529	0.00896001	0.0108099	0.00718284	0.00578356	0.00458199	0.00599051	0.00413325	0.00253516	0.00027442	0.0161105	0.0113875	0.002985	0.00413325	0.00896001	0.002985
0.259766	0.00593793	0.00882721	0.0099532	0.00876617	0.00748563	0.00992978	0.00846732	0.00968242	0.00978541	0.00772333	0.00938511	0.00575519	0.00490558	0.00397182	0.00514221	0.00348997	0.00239643	0.000566125	0.0143282	0.00992978	0.00228375	0.00348997	0.00772333	0.00228375
0.261719	0.00493693	0.00749673	0.0084042	0.00741088	0.00625336	0.00819194	0.0068202	0.00795937	0.00767267	0.00629377	0.00768554	0.00415182	0.00387704	0.00317991	0.00411248	0.00271595	0.00214744	0.000819564	0.0114627	0.00819194	0.00155669	0.00271595	0.00629377	0.00155669
0.263672	0.00369525	0.00584388	0.0065161	0.00578666	0.00479281	0.00620329	0.0049926	0.00600994	0.00535738	0.00469112	0.00574887	0.00241756	0.00271845	0.0022276	0.00292325	0.00183073	0.00179029	0.00101197	0.0076474	0.00620329	0.00084734	0.00183073	0.00469112	0.00084734
0.265625	0.0022471	0.00390519	0.00432259	0.0039084	0.00310862	0.0039854	0.00299633	0.00384796	0.00287139	0.00292873	0.0036093	0.000594616	0.00145221	0.00114876	0.00160623	0.000860155	0.00133732	0.00112844	0.00310981	0.0039854	0.000182152	0.000860155	0.00292873	0.000182152
0.267578	0.000638008	0.00173047	0.0018695	0.00180089	0.00121236	0.00156164	0.000839353	0.00148904	0.000244856	0.00102258	0.00130439	-0.00127625	0.000104785	-1.09673e-05	0.000201702	-0.000162631	0.000810087	0.00116265	-0.00184965	0.00156164	-0.000430226	-0.000162631	0.00102258	-0.000430226
0.269531	-0.00107813	-0.000614688	-0.000777662	-0.000492811	-0.000866294	-0.00103128	-0.00145972	-0.00103784	-0.00248265	-0.0010016	-0.00111878	-0.00314832	-0.00129044	-0.0011974	-0.00124073	-0.00119895	0.000237554	0.00111783	-0.00688714	-0.00103128	-0.00099653	-0.00119895	-0.0010016	-0.00099653
0.271484	-0.0028367	-0.00304799	-0.00353193	-0.00290596	-0.00307524	-0.00373447	-0.00386298	-0.00367987	-0.00525188	-0.00310016	-0.00359762	-0.00496888	-0.00269151	-0.00235081	-0.00266361	-0.00220588	-0.000347108	0.00100565	-0.0116507	-0.00373447	-0.00153321	-0.00220588	-0.00310016	-0.00153321
0.273438	-0.00456572	-0.00547189	-0.00628495	-0.00534678	-0.0053333	-0.00646091	-0.00630379	-0.00635588	-0.00797844	-0.00520754	-0.00605011	-0.0066762	-0.00404859	-0.00341171	-0.00400734	-0.0031392	-0.000910014	0.000843644	-0.0158148	-0.00646091	-0.00205797	-0.0031392	-0.00520754	-0.00205797
0.275391	-0.00618839	-0.00777815	-0.00891083	-0.00770152	-0.0075351	-0.0090946	-0.0086844	-0.00895321	-0.0105512	-0.00723433	-0.00837564	-0.00820231	-0.0053041	-0.00432509	-0.00521207	-0.00395635	-0.00142071	0.000652909	-0.0191119	-0.0090946	-0.00258195	-0.00395635	-0.00723433	-0.00258195
0.277344	-0.00762761	-0.00985458	-0.011274	-0.00984108	-0.00955558	-0.0114969	-0.0108806	-0.0113348	-0.0128372	-0.00907326	-0.0104582	-0.00947261	-0.00639713	-0.00504583	-0.00622296	-0.00461912	-0.00185412	0.000454426	-0.0213544	-0.0114969	-0.00310206	-0.00461912	-0.00907326	-0.00310206
0.279297	-0.0088104	-0.0115933	-0.0132405	-0.0116321	-0.0112624	-0.0135177	-0.0127503	-0.0133505	-0.0146921	-0.010608	-0.0121757	-0.0104136	-0.00726604	-0.00554144	-0.0069921	-0.00509611	-0.00219271	0.000267029	-0.0224449	-0.0135177	-0.00359595	-0.00509611	-0.010608	-0.00359595
0.28125	-0.00967371	-0.0128995	-0.0146903	-0.0129515	-0.0125294	-0.015009	-0.0141499	-0.014851	-0.0159761	-0.0117233	-0.0134099	-0.0109613	-0.00785565	-0.00579417	-0.00748301	-0.00536418	-0.00242639	0.000104666	-0.0223771	-0.015009	-0.00402111	-0.00536418	-0.0117233	-0.00402111
0.283203	-0.0101681	-0.0137004	-0.0155293	-0.0136999	-0.0132524	-0.0158466	-0.0149512	-0.0157082	-0.0165703	-0.0123198	-0.0140595	-0.0110633	-0.0081197	-0.00580096	-0.00767112	-0.00540924	-0.00255197	-2.51532e-05	-0.0212231	-0.0158466	-0.00431901	-0.00540924	-0.0123198	-0.00431901
0.285156	-0.0102624	-0.0139508	-0.0156991	-0.0138121	-0.0133624	-0.0159422	-0.0150586	-0.0158304	-0.0163941	-0.0123296	-0.0140538	-0.0106907	-0.00802851	-0.00557274	-0.00754404	-0.0052259	-0.0025709	-0.000120401	-0.0191143	-0.0159422	-0.00442129	-0.0052259	-0.0123296	-0.00442129
0.287109	-0.00994575	-0.0136375	-0.015184	-0.0132679	-0.0128351	-0.0152601	-0.0144247	-0.0151764	-0.0154178	-0.0117197	-0.0133616	-0.0098412	-0.00757086	-0.00513041	-0.00710225	-0.00481704	-0.00248712	-0.000184298	-0.0162175	-0.0152601	-0.00426137	-0.00481704	-0.0117197	-0.00426137
0.289062	-0.00922847	-0.0127792	-0.0140123	-0.0120937	-0.0116959	-0.0138223	-0.0130579	-0.0137631	-0.0136704	-0.0105066	-0.0119973	-0.00854015	-0.00675642	-0.00450277	-0.00635791	-0.00419295	-0.00230506	-0.000223398	-0.0127106	-0.0138223	-0.00378573	-0.00419295	-0.0105066	-0.00378573
0.291016	-0.00814116	-0.0114245	-0.012253	-0.0103602	-0.0100158	-0.0117104	-0.0110266	-0.0116673	-0.01124	-0.00875163	-0.0100237	-0.00684309	-0.00561512	-0.00372201	-0.00533175	-0.00337049	-0.0020282	-0.000245452	-0.00876325	-0.0117104	-0.00296557	-0.00337049	-0.00875163	-0.00296557
0.292969	-0.00673258	-0.00964564	-0.0100091	-0.00817585	-0.00790763	-0.00905657	-0.00845075	-0.00901675	-0.00826621	-0.00655651	-0.00754595	-0.00482988	-0.00419641	-0.00282127	-0.00405598	-0.00237295	-0.00165874	-0.000257134	-0.00452328	-0.00905657	-0.00180584	-0.00237295	-0.00655651	-0.00180584
0.294922	-0.00506628	-0.00753173	-0.00740546	-0.00567436	-0.00550795	-0.00603044	-0.00549138	-0.00597775	-0.00492561	-0.0040555	-0.00470328	-0.00259972	-0.00256455	-0.00183195	-0.00257087	-0.00122952	-0.00119835	-0.000262022	-0.000113368	-0.00603044	-0.000350654	-0.00122952	-0.0040555	-0.000350654
0.296875	-0.00321507	-0.00518037	-0.0045774	-0.00299942	-0.00296605	-0.00282013	-0.0023309	-0.00273705	-0.00141382	-0.00139809	-0.00165558	-0.000262499	-0.00079453	-0.000783086	-0.00092411	2.36928e-05	-0.000650465	-0.000260949	0.00436527	-0.00282013	0.0013178	2.36928e-05	-0.00139809	0.0013178
0.298828	-0.00125861	-0.00268994	-0.00165719	-0.000291824	-0.000424027	0.000387669	0.000845075	0.000520229	0.0020752	0.00126481	0.00143266	0.00207067	0.00103331	0.0002985	0.000828505	0.00134388	-2.2471e-05	-0.000249147	0.00882035	0.000387669	0.00308454	0.00134388	0.00126481	0.00308454
0.300781	0.000722647	-0.000153437	0.00123543	0.00232482	0.00199485	0.00342774	0.00386918	0.00362766	0.00536871	0.00379586	0.00440574	0.00429368	0.00283957	0.0013876	0.00262427	0.00268155	0.000671953	-0.000219822	0.0131541	0.00342774	0.0048126	0.00268155	0.00379586	0.0048126
0.302734	0.00265408	0.002332	0.00395757	0.00472724	0.00410378	0.00603104	0.00643086	0.00627494	0.00810647	0.00594735	0.007025	0.00622511	0.00449288	0.00245047	0.00442243	0.0040001	0.00144494	-0.000154018	0.0170628	0.00603104	0.00662565	0.0040001	0.00594735	0.00662565
0.304688	0.00450063	0.00474356	0.00650924	0.00684512	0.00593531	0.00823069	0.00861371	0.00852227	0.0104231	0.00776076	0.00925648	0.00793004	0.00602543	0.00349945	0.00613523	0.00526938	0.00225326	-2.69413e-05	0.0209714	0.00823069	0.00787276	0.00526938	0.00776076	0.00787276
0.306641	0.00614655	0.00698061	0.00881118	0.00867987	0.00750494	0.0100607	0.0104339	0.0104228	0.012349	0.0092597	0.0111234	0.00933552	0.00735915	0.00446951	0.00765944	0.00636455	0.00301909	0.000131965	0.0243031	0.0100607	0.00864118	0.00636455	0.0092597	0.00864118
0.308594	0.00752926	0.00898457	0.010825	0.0102223	0.00882733	0.0115387	0.0119044	0.0119941	0.0139027	0.0104506	0.012615	0.0104125	0.00845432	0.00532299	0.00891781	0.00721818	0.00369039	0.000320315	0.0268101	0.0115387	0.00886458	0.00721818	0.0104506	0.00886458
0.310547	0.0085988	0.010702	0.0125203	0.0114745	0.00992179	0.0126961	0.0130516	0.0132636	0.0151104	0.0113513	0.0137353	0.0111451	0.00928199	0.0060212	0.00984406	0.00777504	0.00421777	0.000531673	0.0282403	0.0126961	0.00853115	0.00777504	0.0113513	0.00853115
