t	A01:11admp	A02:11avg1	A03:11avg2	A04:11diff	A05:11sum	D06:11thre1	D07:11thre2	D08:11thre3	D09:11thre4	D10:11thre5	D11:11thre6	D12:11thre7	D13:11thre8	D14:11thre9	D15:11thre10	D16:11thre11	D17:11thre12	D18:11thre13	D19:11thre14	D20:11thre15	D21:11thre16	D22:11thre17
2.40625	0.286263	0.286535	0.485102	-0.198567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.4082	0.313978	0.31446	0.50109	-0.18663	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41016	0.34314	0.343795	0.516076	-0.172282	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41211	0.374266	0.375028	0.530135	-0.155108	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41406	0.407678	0.408465	0.54335	-0.134885	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41602	0.443453	0.444184	0.555803	-0.111619	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41797	0.481421	0.482032	0.567571	-0.0855395	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41992	0.521221	0.521674	0.578721	-0.0570474	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42188	0.562379	0.562679	0.589307	-0.0266281	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42383	0.604436	0.604626	0.599367	0.00525898	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42578	0.647064	0.647227	0.608929	0.0382981	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42773	0.690181	0.690422	0.618007	0.0724151	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42969	0.73402	0.73445	0.626609	0.107841	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.43164	0.779148	0.779861	0.634741	0.145121	0.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.43359	0.826416	0.827472	0.642407	0.185065	0.1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2.43555	0.876853	0.878257	0.649619	0.228638	0.1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2.4375	0.931501	0.933191	0.656392	0.276799	0.1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
2.43945	0.991218	0.993064	0.66275	0.330313	0.1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
2.44141	1.05647	1.05829	0.668725	0.389561	0.1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
2.44336	1.12717	1.12871	0.67435	0.454363	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
2.44531	1.2025	1.20353	0.679664	0.523863	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
2.44727	1.28091	1.28118	0.684698	0.596478	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.44922	1.36012	1.35941	0.68948	0.669933	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.45117	1.43721	1.4354	0.694024	0.741379	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.45312	1.50889	1.50593	0.698335	0.807594	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.45508	1.57169	1.56764	0.7024	0.865236	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.45703	1.62233	1.61733	0.706196	0.91113	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.45898	1.65796	1.65224	0.709691	0.942552	0.37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.46094	1.67644	1.67032	0.712844	0.957479	0.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.46289	1.67657	1.6704	0.715618	0.954778	0.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.46484	1.65817	1.65229	0.717979	0.934313	0.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.4668	1.62213	1.61686	0.719904	0.896958	0.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.46875	1.57028	1.5659	0.721386	0.844513	0.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.4707	1.50529	1.50197	0.722433	0.77954	0.34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.47266	1.43035	1.4282	0.723068	0.705135	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.47461	1.34897	1.34799	0.723329	0.624665	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2.47656	1.26466	1.26475	0.723261	0.541489	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
2.47852	1.18062	1.18163	0.722915	0.458712	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
2.48047	1.0996	1.10131	0.722335	0.378973	0.1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
2.48242	1.0237	1.02586	0.721557	0.304299	0.1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
2.48438	0.954263	0.956632	0.720603	0.236029	0.1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2.48633	0.891935	0.894293	0.719476	0.174816	0.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.48828	0.836681	0.838846	0.718165	0.120682	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49023	0.787923	0.789767	0.716637	0.07313	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49219	0.744698	0.746147	0.714851	0.0312957	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49414	0.705821	0.70686	0.712758	-0.00589859	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49609	0.670061	0.670722	0.710309	-0.0395869	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49805	0.636283	0.636634	0.707457	-0.070823	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5	0.603559	0.603696	0.704171	-0.100475	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.50195	0.571246	0.571272	0.700428	-0.129156	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.50391	0.539011	0.539027	0.696221	-0.157194	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.50586	0.506825	0.506918	0.691556	-0.184638	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.50781	0.474917	0.475151	0.686446	-0.211295	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.50977	0.443711	0.444124	0.680909	-0.236785	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.51172	0.413745	0.414346	0.674959	-0.260613	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.51367	0.385583	0.386357	0.668606	-0.282249	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.51562	0.359742	0.360648	0.661848	-0.3012	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.51758	0.336619	0.337604	0.654674	-0.317071	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.51953	0.316449	0.317447	0.647063	-0.329616	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.52148	0.299273	0.30022	0.638989	-0.338769	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.52344	0.28494	0.285778	0.63043	-0.344652	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.52539	0.273121	0.273807	0.621372	-0.347565	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.52734	0.263361	0.263866	0.611821	-0.347954	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5293	0.255117	0.25544	0.601805	-0.346365	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53125	0.247843	0.248002	0.591384	-0.343383	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5332	0.241045	0.241081	0.580648	-0.339567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53516	0.234354	0.234324	0.569714	-0.335389	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53711	0.227573	0.227546	0.558721	-0.331175	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53906	0.22071	0.220756	0.547823	-0.327067	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.54102	0.213985	0.214168	0.537172	-0.323004	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.54297	0.20781	0.208177	0.526911	-0.318734	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.54492	0.202737	0.203314	0.517157	-0.313843	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.54688	0.199394	0.200175	0.507994	-0.307818	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.54883	0.198394	0.199344	0.499466	-0.300122	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.55078	0.200243	0.2013	0.491575	-0.290275	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.55273	0.205263	0.206343	0.484281	-0.277938	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.55469	0.213523	0.21453	0.47751	-0.26298	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.55664	0.224804	0.225644	0.471163	-0.245519	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.55859	0.238605	0.239197	0.465127	-0.22593	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.56055	0.254183	0.254474	0.459289	-0.204815	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5625	0.270635	0.270606	0.453548	-0.182943	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.56445	0.286999	0.286672	0.447824	-0.161153	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.56641	0.302382	0.30182	0.442064	-0.140244	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.56836	0.316079	0.31538	0.436247	-0.120867	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.57031	0.327679	0.326964	0.430379	-0.103415	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.57227	0.337134	0.336534	0.424493	-0.0879584	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.57422	0.34479	0.344428	0.418637	-0.0742095	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.57617	0.35136	0.351336	0.41287	-0.0615338	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.57812	0.357859	0.358234	0.407246	-0.0490119	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58008	0.365483	0.366272	0.40181	-0.0355386	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58203	0.375473	0.37664	0.396591	-0.0199518	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58398	0.388963	0.390423	0.391597	-0.00117362	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58594	0.406833	0.408467	0.386812	0.0216549	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58789	0.429605	0.431265	0.382204	0.0490613	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.58984	0.457357	0.458892	0.377723	0.0811692	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5918	0.489715	0.490983	0.373313	0.11767	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.59375	0.525875	0.526757	0.368912	0.157845	0.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5957	0.564681	0.565099	0.364466	0.200633	0.1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2.59766	0.604742	0.60466	0.35993	0.24473	0.1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
2.59961	0.644556	0.643979	0.355272	0.288708	0.1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
2.60156	0.682641	0.681615	0.350476	0.331139	0.1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
2.60352	0.717649	0.716245	0.345542	0.370703	0.1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
2.60547	0.748446	0.746749	0.340481	0.406268	0.1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
2.60742	0.774152	0.772249	0.335312	0.436937	0.1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2.60938	0.794148	0.792115	0.330059	0.462056	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
2.61133	0.808043	0.805938	0.324743	0.481194	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
2.61328	0.815621	0.813481	0.319379	0.494102	0.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
2.61523	0.81678	0.814625	0.313972	0.500653	0.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
2.61719	0.811474	0.809313	0.308516	0.500797	0.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
2.61914	0.799684	0.79752	0.302991	0.49453	0.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
2.62109	0.781403	0.77925	0.297367	0.481883	0.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
2.62305	0.756664	0.754551	0.291605	0.462946	0.55	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
2.625	0.725586	0.723563	0.285661	0.437903	0.55	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
2.62695	0.68844	0.686581	0.279489	0.407092	0.1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
2.62891	0.645717	0.64411	0.273046	0.371064	0.1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
2.63086	0.598172	0.596915	0.266298	0.330617	0.1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
2.63281	0.546857	0.546041	0.259217	0.286824	0.1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
2.63477	0.493093	0.492789	0.25179	0.240999	0.1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
2.63672	0.438417	0.438661	0.244016	0.194645	0.1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2.63867	0.384473	0.385258	0.235907	0.149351	0.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64062	0.332883	0.334151	0.227484	0.106667	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64258	0.285097	0.286744	0.21878	0.0679635	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64453	0.242251	0.244135	0.209831	0.0343033	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64648	0.205056	0.207009	0.200676	0.00633346	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64844	0.173721	0.175573	0.19135	-0.0157773	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.65039	0.147942	0.149536	0.181884	-0.0323482	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.65234	0.126945	0.128159	0.172298	-0.0441382	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6543	0.109592	0.110353	0.162599	-0.0522461	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.65625	0.0945225	0.0948145	0.152783	-0.0579688	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6582	0.0803294	0.0801927	0.142831	-0.0626379	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66016	0.0657263	0.0652521	0.132709	-0.0674567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66211	0.0497007	0.0490172	0.122375	-0.073358	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66406	0.0316246	0.0308766	0.111779	-0.0809028	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66602	0.0113046	0.0106341	0.100868	-0.0902343	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66797	-0.0110269	-0.0114985	0.0895909	-0.101089	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.66992	-0.0347733	-0.034965	0.0779023	-0.112867	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.67188	-0.0590949	-0.058972	0.0657695	-0.124742	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.67383	-0.0830479	-0.0826259	0.0531742	-0.1358	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.67578	-0.105735	-0.105074	0.0401161	-0.14519	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.67773	-0.126438	-0.125631	0.0266145	-0.152246	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.67969	-0.144721	-0.14388	0.0127077	-0.156587	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.68164	-0.16048	-0.159714	-0.00154768	-0.158167	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.68359	-0.173942	-0.173345	-0.0160793	-0.157266	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.68555	-0.185613	-0.185248	-0.0308022	-0.154446	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.6875	-0.196188	-0.196079	-0.0456227	-0.150456	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.68945	-0.206436	-0.206566	-0.0604418	-0.146124	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69141	-0.217074	-0.217393	-0.075159	-0.142235	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69336	-0.22867	-0.2291	-0.0896745	-0.139426	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69531	-0.241556	-0.242008	-0.103892	-0.138116	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69727	-0.255798	-0.256184	-0.11772	-0.138464	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.69922	-0.271198	-0.271447	-0.131072	-0.140374	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.70117	-0.287344	-0.287409	-0.143869	-0.14354	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.70312	-0.303683	-0.303546	-0.156035	-0.147512	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.70508	-0.319612	-0.319288	-0.167503	-0.151785	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.70703	-0.334569	-0.334097	-0.178212	-0.155884	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.70898	-0.348109	-0.347545	-0.18811	-0.159436	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.71094	-0.359957	-0.359363	-0.197151	-0.162211	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.71289	-0.370021	-0.369453	-0.205303	-0.164149	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.71484	-0.37838	-0.37788	-0.212543	-0.165337	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7168	-0.385241	-0.384835	-0.218863	-0.165972	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.71875	-0.390883	-0.390571	-0.224264	-0.166307	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7207	-0.39559	-0.395356	-0.228765	-0.166591	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.72266	-0.399594	-0.399408	-0.232391	-0.167017	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.72461	-0.403041	-0.402868	-0.235179	-0.167688	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.72656	-0.405968	-0.405776	-0.237171	-0.168605	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.72852	-0.408319	-0.408087	-0.238409	-0.169678	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.73047	-0.409973	-0.409693	-0.238933	-0.17076	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.73242	-0.410789	-0.410472	-0.238777	-0.171694	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.73438	-0.410654	-0.410324	-0.237966	-0.172358	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.73633	-0.409528	-0.409215	-0.23651	-0.172705	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.73828	-0.407463	-0.407201	-0.23441	-0.172791	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74023	-0.404612	-0.404427	-0.23165	-0.172777	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74219	-0.401207	-0.401113	-0.228206	-0.172907	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74414	-0.397521	-0.397514	-0.224043	-0.173472	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74609	-0.393815	-0.393875	-0.219119	-0.174755	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.74805	-0.390288	-0.390377	-0.213391	-0.176986	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75	-0.387028	-0.387102	-0.206814	-0.180288	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75195	-0.38399	-0.384002	-0.199347	-0.184655	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75391	-0.380989	-0.380902	-0.190954	-0.189948	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75586	-0.377728	-0.37752	-0.181606	-0.195914	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75781	-0.373842	-0.373511	-0.171281	-0.20223	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75977	-0.368962	-0.368527	-0.159967	-0.20856	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76172	-0.362776	-0.362277	-0.14766	-0.214617	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76367	-0.355093	-0.354581	-0.134368	-0.220213	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76562	-0.345874	-0.345407	-0.120109	-0.225298	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76758	-0.335253	-0.334878	-0.104912	-0.229966	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76953	-0.323506	-0.323256	-0.088818	-0.234438	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.77148	-0.31101	-0.310893	-0.0718831	-0.23901	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.77344	-0.298164	-0.298164	-0.0541754	-0.243988	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.77539	-0.285318	-0.285387	-0.0357763	-0.249611	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.77734	-0.272679	-0.272755	-0.0167786	-0.255976	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7793	-0.260267	-0.260271	0.00271592	-0.262987	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.78125	-0.247868	-0.247727	0.0226006	-0.270328	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7832	-0.235048	-0.234703	0.0427687	-0.277472	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.78516	-0.221193	-0.220609	0.0631192	-0.283728	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.78711	-0.205586	-0.204761	0.0835626	-0.288324	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.78906	-0.187504	-0.186471	0.104026	-0.290498	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79102	-0.166324	-0.165152	0.12446	-0.289612	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79297	-0.141629	-0.140409	0.144837	-0.285246	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79492	-0.113274	-0.11211	0.165157	-0.277267	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79688	-0.0814261	-0.0804202	0.185445	-0.265866	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.79883	-0.0465608	-0.0457973	0.205749	-0.251546	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.80078	-0.0094049	-0.00893784	0.22613	-0.235068	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.80273	0.0291522	0.0293086	0.246664	-0.217355	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.80469	0.0681784	0.0680519	0.267427	-0.199375	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.80664	0.106825	0.106485	0.288493	-0.182008	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.80859	0.144451	0.143998	0.309925	-0.165926	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.81055	0.180718	0.180272	0.331769	-0.151497	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.8125	0.215647	0.215331	0.354052	-0.138722	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.81445	0.249627	0.249551	0.37678	-0.127229	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.81641	0.283379	0.283625	0.399936	-0.11631	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.81836	0.317869	0.318479	0.42348	-0.105001	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
